SWDY.CA,count
5.949999809265137,1
13.5,1
13.579999923706055,1
13.4399995803833,1
14.300000190734863,1
7.760000228881836,1
9.25,1
9.970000267028809,1
10.350000381469727,1
11.829999923706055,1
12.670000076293945,1
12.09000015258789,1
11.619999885559082,1
11.630000114440918,1
10.800000190734863,1
3.5399999618530273,1
4.928999900817871,1
15.449999809265137,1
15.869999885559082,1
15.890000343322754,1
15.770000457763672,1
15.829999923706055,1
16.989999771118164,1
17.18000030517578,1
17.479999542236328,1
17.469999313354492,1
11.680000305175781,1
11.890000343322754,1
12.109999656677246,1
12.399999618530273,1
13.550000190734863,1
13.119999885559082,1
13.65999984741211,1
12.8100004196167,1
4.47599983215332,1
4.3470001220703125,1
4.2170000076293945,1
4.396999835968018,1
4.369999885559082,1
4.333000183105469,1
4.257999897003174,1
4.099999904632568,1
4.388999938964844,1
4.230000019073486,1
4.191999912261963,1
4.114999771118164,1
4.140999794006348,1
4.192999839782715,1
14.90999984741211,1
20.3700008392334,1
19.360000610351562,1
17.0,1
17.649999618530273,1
17.200000762939453,1
17.5,1
17.700000762939453,1
17.399999618530273,1
17.579999923706055,1
16.489999771118164,1
16.860000610351562,1
17.219999313354492,1
17.780000686645508,1
12.819999694824219,1
11.770000457763672,1
12.130000114440918,1
18.790000915527344,1
18.690000534057617,1
18.850000381469727,1
18.739999771118164,1
18.520000457763672,1
19.25,1
19.610000610351562,1
18.600000381469727,1
18.329999923706055,1
18.270000457763672,1
17.899999618530273,1
18.889999389648438,1
19.799999237060547,1
20.399999618530273,1
20.5,1
19.700000762939453,1
17.81999969482422,1
18.899999618530273,1
18.860000610351562,1
4.242000102996826,1
4.406000137329102,1
4.4019999504089355,1
4.4120001792907715,1
4.26200008392334,1
4.544000148773193,1
4.605999946594238,1
4.590000152587891,1
3.74399995803833,1
3.759000062942505,1
3.799999952316284,1
18.700000762939453,1
18.5,1
21.600000381469727,1
21.469999313354492,1
21.899999618530273,1
21.940000534057617,1
19.420000076293945,1
19.5,1
19.959999084472656,1
19.8799991607666,1
20.260000228881836,1
19.920000076293945,1
20.149999618530273,1
20.010000228881836,1
21.540000915527344,1
21.329999923706055,1
22.799999237060547,1
19.329999923706055,1
21.90999984741211,1
3.98799991607666,1
3.9809999465942383,1
3.8970000743865967,1
3.8940000534057617,1
4.245999813079834,1
4.484000205993652,1
4.515999794006348,1
3.11299991607666,1
3.000999927520752,1
3.0820000171661377,1
22.600000381469727,1
22.700000762939453,1
23.790000915527344,1
22.790000915527344,1
22.15999984741211,1
28.65999984741211,1
28.600000381469727,1
27.649999618530273,1
27.43000030517578,1
24.25,1
25.1200008392334,1
27.610000610351562,1
30.190000534057617,1
28.5,1
27.920000076293945,1
27.1200008392334,1
27.469999313354492,1
28.350000381469727,1
23.010000228881836,1
23.110000610351562,1
22.399999618530273,1
3.2079999446868896,1
3.5329999923706055,1
3.433000087738037,1
3.381999969482422,1
3.4619998931884766,1
3.5510001182556152,1
3.6040000915527344,1
3.5969998836517334,1
3.6630001068115234,1
3.565999984741211,1
3.5959999561309814,1
3.5950000286102295,1
3.5899999141693115,1
28.299999237060547,1
29.079999923706055,1
29.309999465942383,1
32.93000030517578,1
33.290000915527344,1
27.079999923706055,1
27.770000457763672,1
28.770000457763672,1
27.18000030517578,1
28.200000762939453,1
27.729999542236328,1
28.309999465942383,1
28.049999237060547,1
27.209999084472656,1
27.0,1
27.850000381469727,1
28.010000228881836,1
27.899999618530273,1
28.719999313354492,1
30.899999618530273,1
32.400001525878906,1
32.47999954223633,1
32.88999938964844,1
33.5,1
33.349998474121094,1
29.639999389648438,1
29.8700008392334,1
29.780000686645508,1
30.530000686645508,1
30.0,1
30.600000381469727,1
30.479999542236328,1
31.600000381469727,1
31.700000762939453,1
32.79999923706055,1
32.20000076293945,1
31.940000534057617,1
32.09000015258789,1
3.562999963760376,1
3.6579999923706055,1
3.6689999103546143,1
3.628000020980835,1
3.671999931335449,1
3.568000078201294,1
3.322000026702881,1
3.3889999389648438,1
3.4200000762939453,1
3.4539999961853027,1
30.780000686645508,1
31.399999618530273,1
31.350000381469727,1
31.209999084472656,1
33.220001220703125,1
33.099998474121094,1
33.97999954223633,1
31.549999237060547,1
33.2599983215332,1
36.5099983215332,1
34.70000076293945,1
34.310001373291016,1
37.0,1
44.400001525878906,1
41.0,1
47.25,1
44.25,1
40.40999984741211,1
34.810001373291016,1
35.0099983215332,1
34.75,1
34.209999084472656,1
3.434000015258789,1
3.303999900817871,1
3.365000009536743,1
3.555000066757202,1
3.509999990463257,1
3.4059998989105225,1
4.229000091552734,1
4.314000129699707,1
34.2400016784668,1
35.2400016784668,1
33.84000015258789,1
32.4900016784668,1
32.04999923706055,1
47.970001220703125,1
36.400001525878906,1
35.849998474121094,1
37.150001525878906,1
35.29999923706055,1
34.220001220703125,1
32.5,1
33.43000030517578,1
33.13999938964844,1
34.47999954223633,1
33.70000076293945,1
34.5,1
33.849998474121094,1
34.0,1
44.40999984741211,1
40.5,1
47.40999984741211,1
47.22999954223633,1
44.040000915527344,1
44.630001068115234,1
47.47999954223633,1
47.689998626708984,1
43.119998931884766,1
42.900001525878906,1
43.81999969482422,1
44.70000076293945,1
44.29999923706055,1
46.65999984741211,1
46.150001525878906,1
47.310001373291016,1
47.18000030517578,1
46.75,1
46.66999816894531,1
43.70000076293945,1
44.560001373291016,1
46.849998474121094,1
62.40999984741211,1
68.0,1
63.63999938964844,1
59.70000076293945,1
58.849998474121094,1
48.02000045776367,1
47.70000076293945,1
48.79999923706055,1
49.0,1
47.56999969482422,1
47.540000915527344,1
47.7599983215332,1
47.900001525878906,1
47.36000061035156,1
47.150001525878906,1
47.209999084472656,1
4.324999809265137,1
4.336999893188477,1
4.375,1
4.311999797821045,1
4.202000141143799,1
4.183000087738037,1
3.996000051498413,1
3.759999990463257,1
3.9820001125335693,1
3.9609999656677246,1
3.8350000381469727,1
4.01200008392334,1
69.0,1
72.5,1
81.11000061035156,1
58.70000076293945,1
62.5099983215332,1
59.75,1
57.880001068115234,1
56.52000045776367,1
56.310001373291016,1
59.0,1
58.31999969482422,1
60.4900016784668,1
60.0,1
59.709999084472656,1
59.189998626708984,1
58.52000045776367,1
56.0,1
55.79999923706055,1
4.000999927520752,1
4.289999961853027,1
4.11299991607666,1
4.004000186920166,1
4.064000129699707,1
4.254000186920166,1
4.586999893188477,1
4.40500020980835,1
4.4670000076293945,1
4.499000072479248,1
55.54999923706055,1
58.599998474121094,1
59.29999923706055,1
68.37999725341797,1
90.1500015258789,1
88.87999725341797,1
89.0199966430664,1
108.41999816894531,1
94.5,1
99.0,1
92.0,1
96.0,1
95.0,1
90.25,1
87.05000305175781,1
90.80000305175781,1
91.11000061035156,1
91.0,1
58.0,1
58.29999923706055,1
87.75,1
90.5,1
89.80999755859375,1
88.55999755859375,1
88.01000213623047,1
87.69999694824219,1
89.5999984741211,1
87.08999633789062,1
88.05000305175781,1
87.5999984741211,1
87.37000274658203,1
88.5,1
93.20999908447266,1
92.12000274658203,1
90.11000061035156,1
90.30999755859375,1
4.507999897003174,1
4.421999931335449,1
4.480000019073486,1
4.579999923706055,1
4.670000076293945,1
4.625,1
4.567999839782715,1
4.331999778747559,1
4.059000015258789,1
3.885999917984009,1
4.702000141143799,1
4.855999946594238,1
4.986999988555908,1
89.62000274658203,1
89.0999984741211,1
87.30999755859375,1
88.0,1
85.0999984741211,1
82.54000091552734,1
81.01000213623047,1
79.5999984741211,1
78.5,1
86.4000015258789,1
86.5,1
85.4800033569336,1
84.25,1
82.7699966430664,1
81.7699966430664,1
78.12000274658203,1
91.80000305175781,1
90.26000213623047,1
89.69999694824219,1
81.94999694824219,1
74.30000305175781,1
79.45999908447266,1
4.889999866485596,1
4.807000160217285,1
4.744999885559082,1
4.824999809265137,1
4.826000213623047,1
4.798999786376953,1
4.75,1
4.620999813079834,1
4.665999889373779,1
4.689000129699707,1
86.0,1
84.97000122070312,1
86.44999694824219,1
81.69999694824219,1
82.69999694824219,1
79.83000183105469,1
79.3499984741211,1
79.0999984741211,1
79.08000183105469,1
77.12000274658203,1
77.33000183105469,1
81.08999633789062,1
82.23999786376953,1
82.47000122070312,1
81.88999938964844,1
82.05000305175781,1
81.58000183105469,1
80.5199966430664,1
82.5,1
4.52400016784668,1
4.6529998779296875,1
4.698999881744385,1
4.89300012588501,1
4.775000095367432,1
4.6570000648498535,1
4.8480000495910645,1
4.933000087738037,1
4.935999870300293,1
4.964000225067139,1
4.9070000648498535,1
83.51000213623047,1
83.31999969482422,1
87.5,1
85.31999969482422,1
83.86000061035156,1
81.16000366210938,1
80.55999755859375,1
80.11000061035156,1
80.20999908447266,1
77.06999969482422,1
76.30000305175781,1
80.0,1
79.30999755859375,1
79.1500015258789,1
78.79000091552734,1
83.01000213623047,1
81.91999816894531,1
81.43000030517578,1
80.87000274658203,1
82.87999725341797,1
80.94000244140625,1
81.38999938964844,1
4.835999965667725,1
4.692999839782715,1
4.804999828338623,1
4.7729997634887695,1
4.480999946594238,1
4.420000076293945,1
4.642000198364258,1
4.8470001220703125,1
3.999000072479248,1
4.197000026702881,1
4.1620001792907715,1
4.980999946594238,1
78.0199966430664,1
80.12000274658203,1
79.91000366210938,1
78.73999786376953,1
80.30000305175781,1
78.55000305175781,1
77.22000122070312,1
74.51000213623047,1
74.55000305175781,1
73.94999694824219,1
73.93000030517578,1
76.18000030517578,1
77.58000183105469,1
75.75,1
75.7300033569336,1
75.62000274658203,1
75.80000305175781,1
79.30000305175781,1
79.7699966430664,1
72.98999786376953,1
73.55000305175781,1
77.19999694824219,1
74.0,1
4.9039998054504395,1
4.603000164031982,1
4.718999862670898,1
4.703999996185303,1
4.685999870300293,1
4.706999778747559,1
4.7129998207092285,1
5.165999889373779,1
5.008999824523926,1
5.000999927520752,1
74.27999877929688,1
74.16000366210938,1
74.44999694824219,1
75.11000061035156,1
5.0,1
4.568999767303467,1
4.679999828338623,1
4.644000053405762,1
4.271999835968018,1
5.238999843597412,1
5.381999969482422,1
5.4029998779296875,1
74.69000244140625,1
74.91000366210938,1
74.05000305175781,1
73.62000274658203,1
73.5199966430664,1
73.51000213623047,1
5.061999797821045,1
5.072999954223633,1
5.1529998779296875,1
79.48999786376953,1
78.58999633789062,1
83.48999786376953,1
79.18000030517578,1
73.83999633789062,1
74.41999816894531,1
75.19000244140625,1
75.83000183105469,1
77.77999877929688,1
76.62000274658203,1
77.20999908447266,1
74.9000015258789,1
74.5999984741211,1
81.06999969482422,1
77.97000122070312,1
75.54000091552734,1
75.98999786376953,1
3.4670000076293945,1
3.5269999504089355,1
3.5160000324249268,1
3.434999942779541,1
3.4489998817443848,1
3.2339999675750732,1
73.37999725341797,1
72.88999938964844,1
74.33000183105469,1
73.9000015258789,1
5.205999851226807,1
5.214000225067139,1
80.01000213623047,1
3.1410000324249268,1
3.0850000381469727,1
3.0999999046325684,1
3.193000078201294,1
75.8499984741211,1
76.80999755859375,1
76.66000366210938,1
79.5,1
78.30000305175781,1
78.37000274658203,1
78.62000274658203,1
3.3320000171661377,1
3.2809998989105225,1
3.390000104904175,1
3.4030001163482666,1
17.229999542236328,1
16.43000030517578,1
14.859999656677246,1
14.720000267028809,1
14.119999885559082,1
14.600000381469727,1
14.210000038146973,1
14.609999656677246,1
15.170000076293945,1
19.30699920654297,1
17.77400016784668,1
17.990999221801758,1
18.16900062561035,1
3.309000015258789,1
83.9000015258789,1
78.5999984741211,1
